Codebook Index Counts:
Index 3063: 876
Index 3064: 2
Index 3065: 37091
Index 3066: 9395
Index 3067: 4382
Index 3068: 155
Index 3069: 35
Index 3070: 552
Index 3071: 764
Index 3072: 24497
Index 3073: 849
Index 3074: 12269
Index 3075: 70
Index 3076: 0
Index 3077: 12898
Index 3078: 3364
Index 3079: 0
Index 3080: 42
Index 3081: 12139
Index 3082: 16
Index 3083: 200
Index 3084: 3
Index 3085: 161
Index 3086: 1578
Index 3087: 461
Index 3088: 1906
Index 3089: 1131
Index 3090: 3789
Index 3091: 27
Index 3092: 7
Index 3093: 6955
Index 3094: 2
Index 3095: 793
Index 3096: 382
Index 3097: 214
Index 3098: 83
Index 3099: 14444
Index 3100: 254
Index 3101: 255
Index 3102: 23
Index 3103: 61
Index 3104: 411
Index 3105: 21
Index 3106: 3968
Index 3107: 65
Index 3108: 35
Index 3109: 27757
Index 3110: 15807
Index 3111: 16599
Index 3112: 408
Index 3113: 4396
Index 3114: 1664
Index 3115: 37
Index 3116: 38
Index 3117: 201
Index 3118: 10
Index 3119: 74
Index 3120: 5745
Index 3121: 23340
Index 3122: 692
Index 3123: 16903
Index 3124: 694
Index 3125: 558
Index 3126: 43652
Index 3127: 17499
Index 3128: 3
Index 3129: 1
Index 3130: 2
Index 3131: 0
Index 3132: 133
Index 3133: 983
Index 3134: 4362
Index 3135: 206
Index 3136: 2934
Index 3137: 4613
Index 3138: 3251
Index 3139: 2720
Index 3140: 848
Index 3141: 632
Index 3142: 13359
Index 3143: 391
Index 3144: 13429
Index 3145: 21
Index 3146: 0
Index 3147: 0
Index 3148: 6442
Index 3149: 2886
Index 3150: 11816
Index 3151: 7101
Index 3152: 1
Index 3153: 43
Index 3154: 73
Index 3155: 0
Index 3156: 149
Index 3157: 2
Index 3158: 1091
Index 3159: 10
Index 3160: 11841
Index 3161: 1585
Index 3162: 70
Index 3163: 0
Index 3164: 5441
Index 3165: 72
Index 3166: 254
Index 3167: 127
Index 3168: 38
Index 3169: 4184
Index 3170: 4796
Index 3171: 4874
Index 3172: 1676
Index 3173: 17295
Index 3174: 171
Index 3175: 407
Index 3176: 3213
Index 3177: 188
Index 3178: 0
Index 3179: 2
Index 3180: 471
Index 3181: 0
Index 3182: 556
Index 3183: 1615
Index 3184: 39
Index 3185: 172
Index 3186: 621
Index 3187: 32
Index 3188: 0
Index 3189: 44
Index 3190: 37
Index 3191: 848
Index 3192: 0
Index 3193: 2119
Index 3194: 13562
Index 3195: 261
Index 3196: 1924
Index 3197: 5824
Index 3198: 1190
Index 3199: 10
Index 3200: 115
Index 3201: 510
Index 3202: 857
Index 3203: 918
Index 3204: 119
Index 3205: 1
Index 3206: 3069
Index 3207: 163
Index 3208: 434
Index 3209: 226
Index 3210: 196
Index 3211: 48
Index 3212: 0
Index 3213: 1119
Index 3214: 20248
Index 3215: 1238
Index 3216: 826
Index 3217: 30
Index 3218: 20
Index 3219: 6
Index 3220: 76
Index 3221: 1408
Index 3222: 940
Index 3223: 18763
Index 3224: 7
Index 3225: 5
Index 3226: 2013
Index 3227: 152
Index 3228: 60
Index 3229: 417
Index 3230: 2595
Index 3231: 491
Index 3232: 78
Index 3233: 1760
Index 3234: 29
Index 3235: 1376
Index 3236: 3
Index 3237: 289
Index 3238: 10944
Index 3239: 1281
Index 3240: 3546
Index 3241: 85
Index 3242: 3664
Index 3243: 0
Index 3244: 582
Index 3245: 156
Index 3246: 6127
Index 3247: 674
Index 3248: 188
Index 3249: 701
Index 3250: 4482
Index 3251: 461
Index 3252: 5280
Index 3253: 8409
Index 3254: 17590
Index 3255: 10
Index 3256: 7504
Index 3257: 568
Index 3258: 8060
Index 3259: 569
Index 3260: 1028
Index 3261: 5747
Index 3262: 38
Index 3263: 43531
Index 3264: 0
Index 3265: 5
Index 3266: 795
Index 3267: 153
Index 3268: 8
Index 3269: 209
Index 3270: 49
Index 3271: 0
Index 3272: 604
Index 3273: 1368
Index 3274: 2204
Index 3275: 304
Index 3276: 160
Index 3277: 2693
Index 3278: 3673
Index 3279: 12514
Index 3280: 18
Index 3281: 3368
Index 3282: 9648
Index 3283: 3174
Index 3284: 7
Index 3285: 1117
Index 3286: 20710
Index 3287: 1
Index 3288: 329
Index 3289: 0
Index 3290: 1076
Index 3291: 31
Index 3292: 382
Index 3293: 18250
Index 3294: 385
Index 3295: 5838
Index 3296: 202
Index 3297: 731
Index 3298: 246
Index 3299: 267
Index 3300: 3301
Index 3301: 0
Index 3302: 0
Index 3303: 17
Index 3304: 3980
Index 3305: 305
Index 3306: 78
Index 3307: 456
Index 3308: 4659
Index 3309: 1560
Index 3310: 3378
Index 3311: 88
Index 3312: 579
Index 3313: 6011
Index 3314: 37
Index 3315: 41722
Index 3316: 1631
Index 3317: 109
Index 3318: 27
Index 3319: 0
Index 3320: 498
Index 3321: 6086
Index 3322: 1591
Index 3323: 44
Index 3324: 51
Index 3325: 27
Index 3326: 24
Index 3327: 17
Index 3328: 360
Index 3329: 611
Index 3330: 0
Index 3331: 2140
Index 3332: 3924
Index 3333: 1152
Index 3334: 3262
Index 3335: 4
Index 3336: 15997
Index 3337: 0
Index 3338: 0
Index 3339: 0
Index 3340: 2
Index 3341: 23
Index 3342: 3758
Index 3343: 820
Index 3344: 4
Index 3345: 315
Index 3346: 14354
Index 3347: 12335
Index 3348: 3465
Index 3349: 944
Index 3350: 852
Index 3351: 12
Index 3352: 561
Index 3353: 5
Index 3354: 4376
Index 3355: 93
Index 3356: 1594
Index 3357: 1348
Index 3358: 627
Index 3359: 6771
Index 3360: 49306
Index 3361: 501
Index 3362: 665
Index 3363: 979
Index 3364: 1184
Index 3365: 8
Index 3366: 339
Index 3367: 1815
Index 3368: 5116
Index 3369: 17
Index 3370: 2
Index 3371: 323
Index 3372: 5534
Index 3373: 1740
Index 3374: 2
Index 3375: 721
Index 3376: 9895
Index 3377: 397
Index 3378: 117
Index 3379: 110
Index 3380: 9313
Index 3381: 454
Index 3382: 7496
Index 3383: 361
Index 3384: 4060
Index 3385: 1014
Index 3386: 40
Index 3387: 32
Index 3388: 13074
Index 3389: 809
Index 3390: 235
Index 3391: 1
Index 3392: 98
Index 3393: 367
Index 3394: 13868
Index 3395: 33216
Index 3396: 512
Index 3397: 5600
Index 3398: 1
Index 3399: 21619
Index 3400: 563
Index 3401: 242
Index 3402: 2896
Index 3403: 24
Index 3404: 5024
Index 3405: 6216
Index 3406: 1798
Index 3407: 19
Index 3408: 6151
Index 3409: 391
Index 3410: 170
Index 3411: 39
Index 3412: 3460
Index 3413: 105
Index 3414: 18599
Index 3415: 1001
Index 3416: 37
Index 3417: 31
Index 3418: 0
Index 3419: 91
Index 3420: 1656
Index 3421: 10804
Index 3422: 529
Index 3423: 3500
Index 3424: 1006
Index 3425: 9071
Index 3426: 12
Index 3427: 1303
Index 3428: 0
Index 3429: 2160
Index 3430: 3093
Index 3431: 31
Index 3432: 35
Index 3433: 416
Index 3434: 28139
Index 3435: 0
Index 3436: 11
Index 3437: 2496
Index 3438: 2428
Index 3439: 744
Index 3440: 1
Index 3441: 8283
Index 3442: 919
Index 3443: 0
Index 3444: 0
Index 3445: 6453
Index 3446: 235
Index 3447: 1305
Index 3448: 3749
Index 3449: 8141
Index 3450: 5534
Index 3451: 72
Index 3452: 1099
Index 3453: 540
Index 3454: 68
Index 3455: 0
Index 3456: 15245
Index 3457: 5605
Index 3458: 1272
Index 3459: 15
Index 3460: 279
Index 3461: 529
Index 3462: 147
Index 3463: 5937
Index 3464: 9
Index 3465: 265
Index 3466: 1888
Index 3467: 115
Index 3468: 0
Index 3469: 42
Index 3470: 343
Index 3471: 1
Index 3472: 924
Index 3473: 5159
Index 3474: 598
Index 3475: 710
Index 3476: 973
Index 3477: 4900
Index 3478: 2993
Index 3479: 1466
Index 3480: 442
Index 3481: 921
Index 3482: 3960
Index 3483: 0
Index 3484: 5612
Index 3485: 19
Index 3486: 3841
Index 3487: 5189
Index 3488: 1845
Index 3489: 2
Index 3490: 138
Index 3491: 20
Index 3492: 939
Index 3493: 816
Index 3494: 368
Index 3495: 261
Index 3496: 2794
Index 3497: 14564
Index 3498: 1
Index 3499: 202
Index 3500: 0
Index 3501: 9
Index 3502: 10392
Index 3503: 541
Index 3504: 364
Index 3505: 30
Index 3506: 9677
Index 3507: 885
Index 3508: 1153
Index 3509: 2361
Index 3510: 1229
Index 3511: 29
Index 3512: 6239
Index 3513: 9
Index 3514: 3502
Index 3515: 244
Index 3516: 366
Index 3517: 433
Index 3518: 1252
Index 3519: 4271
Index 3520: 2069
Index 3521: 5677
Index 3522: 3226
Index 3523: 1
Index 3524: 23793
Index 3525: 0
Index 3526: 431
Index 3527: 3457
Index 3528: 129
Index 3529: 1122
Index 3530: 2598
Index 3531: 1899
Index 3532: 12293
Index 3533: 5557
Index 3534: 4431
Index 3535: 4955
Index 3536: 820
Index 3537: 2
Index 3538: 6424
Index 3539: 218
Index 3540: 7989
Index 3541: 1
Index 3542: 3845
Index 3543: 51
Index 3544: 747
Index 3545: 3331
Index 3546: 8
Index 3547: 559
Index 3548: 33
Index 3549: 18126
Index 3550: 81
Index 3551: 52
Index 3552: 46
Index 3553: 298
Index 3554: 7766
Index 3555: 639
Index 3556: 5142
Index 3557: 1
Index 3558: 2462
Index 3559: 1
Index 3560: 24
Index 3561: 7423
Index 3562: 326
Index 3563: 144
Index 3564: 141
Index 3565: 1298
Index 3566: 123
Index 3567: 569
Index 3568: 129
Index 3569: 6
Index 3570: 1573
Index 3571: 306
Index 3572: 1512
Index 3573: 553
Index 3574: 7
Index 3575: 16
Index 3576: 781
Index 3577: 4
Index 3578: 3112
Index 3579: 296
Index 3580: 2562
Index 3581: 214
Index 3582: 78
Index 3583: 2
Index 3584: 16033
Index 3585: 1110
Index 3586: 698
Index 3587: 17570
Index 3588: 0
Index 3589: 2278
Index 3590: 694
Index 3591: 267
Index 3592: 16272
Index 3593: 356
Index 3594: 0
Index 3595: 10778
Index 3596: 17653
Index 3597: 2144
Index 3598: 3351
Index 3599: 8376
Index 3600: 2846
Index 3601: 6571
Index 3602: 77
Index 3603: 12765
Index 3604: 2187
Index 3605: 4851
Index 3606: 4447
Index 3607: 33504
Index 3608: 19
Index 3609: 28452
Index 3610: 928
Index 3611: 54
Index 3612: 2581
Index 3613: 20435
Index 3614: 36
Index 3615: 2622
Index 3616: 344
Index 3617: 24088
Index 3618: 18
Index 3619: 24
Index 3620: 2939
Index 3621: 2597
Index 3622: 39
Index 3623: 69
Index 3624: 619
Index 3625: 5057
Index 3626: 2029
Index 3627: 69
Index 3628: 3076
Index 3629: 1737
Index 3630: 604
Index 3631: 389
Index 3632: 247
Index 3633: 613
Index 3634: 75254
Index 3635: 27
Index 3636: 3245
Index 3637: 1
Index 3638: 0
Index 3639: 163
Index 3640: 142
Index 3641: 57
Index 3642: 7903
Index 3643: 260
Index 3644: 996
Index 3645: 9077
Index 3646: 5852
Index 3647: 0
Index 3648: 3427
Index 3649: 243
Index 3650: 2436
Index 3651: 100
Index 3652: 2645
Index 3653: 3674
Index 3654: 12731
Index 3655: 67
Index 3656: 875
Index 3657: 8430
Index 3658: 1075
Index 3659: 1005
Index 3660: 3437
Index 3661: 0
Index 3662: 12
Index 3663: 4
Index 3664: 10382
Index 3665: 0
Index 3666: 1
Index 3667: 467
Index 3668: 8887
Index 3669: 35
Index 3670: 3881
Index 3671: 10248
Index 3672: 12797
Index 3673: 1792
Index 3674: 2156
Index 3675: 12064
Index 3676: 20
Index 3677: 525
Index 3678: 5981
Index 3679: 7946
Index 3680: 1250
Index 3681: 510
Index 3682: 429
Index 3683: 30474
Index 3684: 0
Index 3685: 27
Index 3686: 0
Index 3687: 382
Index 3688: 1481
Index 3689: 0
Index 3690: 814
Index 3691: 1203
Index 3692: 12112
Index 3693: 149
Index 3694: 1154
Index 3695: 270
Index 3696: 254
Index 3697: 17577
Index 3698: 31
Index 3699: 52
Index 3700: 1526
Index 3701: 0
Index 3702: 0
Index 3703: 0
Index 3704: 198
Index 3705: 3324
Index 3706: 77
Index 3707: 289
Index 3708: 2709
Index 3709: 1321
Index 3710: 1620
Index 3711: 472
Index 3712: 7764
Index 3713: 195
Index 3714: 32
Index 3715: 2
Index 3716: 0
Index 3717: 6773
Index 3718: 2506
Index 3719: 310
Index 3720: 0
Index 3721: 0
Index 3722: 7381
Index 3723: 1891
Index 3724: 787
Index 3725: 20264
Index 3726: 0
Index 3727: 14
Index 3728: 12195
Index 3729: 24
Index 3730: 9044
Index 3731: 5035
Index 3732: 2209
Index 3733: 2600
Index 3734: 155
Index 3735: 977
Index 3736: 3557
Index 3737: 85
Index 3738: 1469
Index 3739: 408
Index 3740: 0
Index 3741: 7479
Index 3742: 1940
Index 3743: 6328
Index 3744: 2319
Index 3745: 149
Index 3746: 394
Index 3747: 906
Index 3748: 152
Index 3749: 12892
Index 3750: 11
Index 3751: 6831
Index 3752: 371
Index 3753: 3565
Index 3754: 4708
Index 3755: 11894
Index 3756: 33
Index 3757: 603
Index 3758: 9
Index 3759: 753
Index 3760: 11076
Index 3761: 148
Index 3762: 754
Index 3763: 1677
Index 3764: 2411
Index 3765: 48
Index 3766: 769
Index 3767: 977
Index 3768: 4458
Index 3769: 1406
Index 3770: 0
Index 3771: 9055
Index 3772: 4
Index 3773: 253
Index 3774: 0
Index 3775: 8
Index 3776: 709
Index 3777: 0
Index 3778: 136
Index 3779: 4733
Index 3780: 20
Index 3781: 1924
Index 3782: 307
Index 3783: 17839
Index 3784: 0
Index 3785: 5890
Index 3786: 74
Index 3787: 52
Index 3788: 111
Index 3789: 127
Index 3790: 1019
Index 3791: 6734
Index 3792: 1024
Index 3793: 14071
Index 3794: 0
Index 3795: 20
Index 3796: 2026
Index 3797: 2228
Index 3798: 370
Index 3799: 1
Index 3800: 52
Index 3801: 5680
Index 3802: 33
Index 3803: 138
Index 3804: 1397
Index 3805: 0
Index 3806: 0
Index 3807: 2191
Index 3808: 832
Index 3809: 237
Index 3810: 0
Index 3811: 1714
Index 3812: 850
Index 3813: 42
Index 3814: 17
Index 3815: 571
Index 3816: 4405
Index 3817: 650
Index 3818: 373
Index 3819: 645
Index 3820: 925
Index 3821: 2030
Index 3822: 120
Index 3823: 87
Index 3824: 0
Index 3825: 1383
Index 3826: 5962
Index 3827: 2099
Index 3828: 1037
Index 3829: 916
Index 3830: 2110
Index 3831: 0
Index 3832: 2
Index 3833: 5721
Index 3834: 0
Index 3835: 1038
Index 3836: 657
Index 3837: 4876
Index 3838: 0
Index 3839: 8
Index 3840: 105
Index 3841: 965
Index 3842: 388
Index 3843: 61
Index 3844: 9581
Index 3845: 50
Index 3846: 35
Index 3847: 11297
Index 3848: 438
Index 3849: 2456
Index 3850: 799
Index 3851: 143
Index 3852: 132
Index 3853: 3482
Index 3854: 2892
Index 3855: 130
Index 3856: 1
Index 3857: 1664
Index 3858: 120
Index 3859: 739
Index 3860: 147
Index 3861: 238
Index 3862: 972
Index 3863: 4366
Index 3864: 16
Index 3865: 734
Index 3866: 8792
Index 3867: 0
Index 3868: 29
Index 3869: 16436
Index 3870: 58
Index 3871: 1040
Index 3872: 826
Index 3873: 1182
Index 3874: 7108
Index 3875: 0
Index 3876: 2460
Index 3877: 418
Index 3878: 175
Index 3879: 263
Index 3880: 4073
Index 3881: 260
Index 3882: 685
Index 3883: 486
Index 3884: 2
Index 3885: 3
Index 3886: 3301
Index 3887: 2372
Index 3888: 940
Index 3889: 3145
Index 3890: 3095
Index 3891: 6370
Index 3892: 891
Index 3893: 582
Index 3894: 251
Index 3895: 51
Index 3896: 2212
Index 3897: 428
Index 3898: 1130
Index 3899: 5459
Index 3900: 5828
Index 3901: 6862
Index 3902: 247
Index 3903: 2156
Index 3904: 7119
Index 3905: 1785
Index 3906: 508
Index 3907: 2366
Index 3908: 2110
Index 3909: 133
Index 3910: 253
Index 3911: 160
Index 3912: 1408
Index 3913: 60
Index 3914: 1083
Index 3915: 1
Index 3916: 665
Index 3917: 15
Index 3918: 699
Index 3919: 1043
Index 3920: 1930
Index 3921: 0
Index 3922: 1596
Index 3923: 1
Index 3924: 378
Index 3925: 9
Index 3926: 1827
Index 3927: 2392
Index 3928: 3284
Index 3929: 0
Index 3930: 34
Index 3931: 0
Index 3932: 22
Index 3933: 856
Index 3934: 866
Index 3935: 838
Index 3936: 13412
Index 3937: 154
Index 3938: 25600
Index 3939: 354
Index 3940: 657
Index 3941: 11186
Index 3942: 4552
Index 3943: 9268
Index 3944: 645
Index 3945: 417
Index 3946: 9608
Index 3947: 913
Index 3948: 91
Index 3949: 74
Index 3950: 1849
Index 3951: 9
Index 3952: 41
Index 3953: 0
Index 3954: 178
Index 3955: 6653
Index 3956: 17
Index 3957: 1
Index 3958: 1169
Index 3959: 8695
Index 3960: 2369
Index 3961: 0
Index 3962: 8105
Index 3963: 29
Index 3964: 86
Index 3965: 1159
Index 3966: 174
Index 3967: 3578
Index 3968: 5182
Index 3969: 10215
Index 3970: 2286
Index 3971: 5639
Index 3972: 0
Index 3973: 0
Index 3974: 9
Index 3975: 55
Index 3976: 4132
Index 3977: 3948
Index 3978: 154
Index 3979: 290
Index 3980: 0
Index 3981: 3
Index 3982: 601
Index 3983: 2622
Index 3984: 478
Index 3985: 2747
Index 3986: 8
Index 3987: 1517
Index 3988: 4950
Index 3989: 1865
Index 3990: 1035
Index 3991: 2783
Index 3992: 67
Index 3993: 23
Index 3994: 2098
Index 3995: 12979
Index 3996: 7053
Index 3997: 1
Index 3998: 1803
Index 3999: 32
Index 4000: 37
Index 4001: 91
Index 4002: 11157
Index 4003: 82
Index 4004: 13097
Index 4005: 716
Index 4006: 1535
Index 4007: 2566
Index 4008: 1444
Index 4009: 15194
Index 4010: 6963
Index 4011: 31
Index 4012: 417
Index 4013: 1258
Index 4014: 165
Index 4015: 6772
Index 4016: 35
Index 4017: 13
Index 4018: 7073
Index 4019: 1718
Index 4020: 32
Index 4021: 255
Index 4022: 547
Index 4023: 263
Index 4024: 3422
Index 4025: 13976
Index 4026: 14726
Index 4027: 3579
Index 4028: 274
Index 4029: 12657
Index 4030: 8049
Index 4031: 230
Index 4032: 6465
Index 4033: 1140
Index 4034: 252
Index 4035: 4423
Index 4036: 366
Index 4037: 1139
Index 4038: 33
Index 4039: 693
Index 4040: 26155
Index 4041: 90
Index 4042: 1252
Index 4043: 1956
Index 4044: 320
Index 4045: 946
Index 4046: 1053
Index 4047: 2192
Index 4048: 724
Index 4049: 11838
Index 4050: 156
Index 4051: 2796
Index 4052: 32
Index 4053: 0
Index 4054: 1198
Index 4055: 538
Index 4056: 98
Index 4057: 209
Index 4058: 352
Index 4059: 8749
Index 4060: 10021
Index 4061: 868
Index 4062: 7243
Index 4063: 93
Index 4064: 6754
Index 4065: 23028
Index 4066: 0
Index 4067: 0
Index 4068: 9
Index 4069: 23906
Index 4070: 6
Index 4071: 6088
Index 4072: 0
Index 4073: 139
Index 4074: 581
Index 4075: 135
Index 4076: 4445
Index 4077: 528
Index 4078: 13554
Index 4079: 5760
Index 4080: 4
Index 4081: 1808
Index 4082: 292
Index 4083: 1
Index 4084: 59
Index 4085: 1529
Index 4086: 1503
Index 4087: 0
Index 4088: 88
Index 4089: 2
Index 4090: 61
Index 4091: 173
Index 4092: 13066
Index 4093: 74
Index 4094: 5382
Index 4095: 1479
Index 4096: 2603
Index 4097: 93
Index 4098: 46
Index 4099: 0
Index 4100: 857
Index 4101: 92
Index 4102: 2597
Index 4103: 626
Index 4104: 177
Index 4105: 711
Index 4106: 582
Index 4107: 424
Index 4108: 311
Index 4109: 1414
Index 4110: 0
Index 4111: 28
Index 4112: 5271
Index 4113: 3399
Index 4114: 3811
Index 4115: 1372
Index 4116: 15
Index 4117: 179
Index 4118: 601
Index 4119: 894
Index 4120: 57
Index 4121: 23578
Index 4122: 483
Index 4123: 26
Index 4124: 591
Index 4125: 7765
Index 4126: 596
Index 4127: 212
Index 4128: 37
Index 4129: 1632
Index 4130: 441
Index 4131: 28
Index 4132: 0
Index 4133: 1821
Index 4134: 6556
Index 4135: 638
Index 4136: 34
Index 4137: 1
Index 4138: 1025
Index 4139: 325
Index 4140: 6207
Index 4141: 6
Index 4142: 0
Index 4143: 12389
Index 4144: 645
Index 4145: 15822
Index 4146: 581
Index 4147: 328
Index 4148: 4646
Index 4149: 3852
Index 4150: 36
Index 4151: 1354
Index 4152: 532
Index 4153: 229
Index 4154: 901
Index 4155: 162
Index 4156: 126
Index 4157: 12
Index 4158: 34710
Index 4159: 918
Index 4160: 1
Index 4161: 695
Index 4162: 211
Index 4163: 7592
Index 4164: 0
Index 4165: 28
Index 4166: 20086
Index 4167: 37820
Index 4168: 69
Index 4169: 39661
Index 4170: 419
Index 4171: 2360
Index 4172: 33
Index 4173: 18115
Index 4174: 9173
Index 4175: 299
Index 4176: 807
Index 4177: 0
Index 4178: 360
Index 4179: 4
Index 4180: 1316
Index 4181: 137
Index 4182: 67
Index 4183: 2133
Index 4184: 13891
Index 4185: 5811
Index 4186: 131
Index 4187: 369
Index 4188: 0
Index 4189: 0
Index 4190: 663
Index 4191: 835
Index 4192: 0
Index 4193: 870
Index 4194: 1152
Index 4195: 94
Index 4196: 1
Index 4197: 4
Index 4198: 0
Index 4199: 26
Index 4200: 7196
Index 4201: 4641
Index 4202: 38665
Index 4203: 11321
Index 4204: 74
Index 4205: 47
Index 4206: 6
Index 4207: 573
Index 4208: 1022
Index 4209: 1220
Index 4210: 246
Index 4211: 871
Index 4212: 1870
Index 4213: 77
Index 4214: 2170
Index 4215: 2395
Index 4216: 893
Index 4217: 183
Index 4218: 4317
Index 4219: 407
Index 4220: 1
Index 4221: 381
Index 4222: 688
Index 4223: 9566
Index 4224: 357
Index 4225: 3020
Index 4226: 181
Index 4227: 354
Index 4228: 12986
Index 4229: 2579
Index 4230: 28
Index 4231: 5456
Index 4232: 1878
Index 4233: 324
Index 4234: 11781
Index 4235: 2119
Index 4236: 399
Index 4237: 2628
Index 4238: 2091
Index 4239: 60
Index 4240: 401
Index 4241: 961
Index 4242: 1168
Index 4243: 1972
Index 4244: 115
Index 4245: 5233
Index 4246: 47
Index 4247: 83
Index 4248: 18
Index 4249: 12
Index 4250: 19
Index 4251: 284
Index 4252: 843
Index 4253: 1345
Index 4254: 9
Index 4255: 0
Index 4256: 1985
Index 4257: 1679
Index 4258: 24
Index 4259: 2346
Index 4260: 8650
Index 4261: 4656
Index 4262: 6371
Index 4263: 11403
Index 4264: 6612
Index 4265: 12493
Index 4266: 891
Index 4267: 791
Index 4268: 2449
Index 4269: 934
Index 4270: 13
Index 4271: 1725
Index 4272: 1225
Index 4273: 26782
Index 4274: 0
Index 4275: 2957
Index 4276: 7119
Index 4277: 1985
Index 4278: 192
Index 4279: 1833
Index 4280: 675
Index 4281: 6804
Index 4282: 2505
Index 4283: 9186
Index 4284: 366
Index 4285: 4224
Index 4286: 587
Index 4287: 5
Index 4288: 366
Index 4289: 2289
Index 4290: 16542
Index 4291: 6110
Index 4292: 81
Index 4293: 0
Index 4294: 4585
Index 4295: 378
Index 4296: 595
Index 4297: 0
Index 4298: 5374
Index 4299: 2946
Index 4300: 2278
Index 4301: 135
Index 4302: 3
Index 4303: 169
Index 4304: 1
Index 4305: 78
Index 4306: 2961
Index 4307: 25
Index 4308: 1
Index 4309: 635
Index 4310: 0
Index 4311: 7260
Index 4312: 0
Index 4313: 1103
Index 4314: 1937
Index 4315: 417
Index 4316: 1022
Index 4317: 3
Index 4318: 2207
Index 4319: 3464
Index 4320: 152
Index 4321: 871
Index 4322: 297
Index 4323: 2734
Index 4324: 0
Index 4325: 31
Index 4326: 2415
Index 4327: 1940
Index 4328: 0
Index 4329: 2
Index 4330: 2305
Index 4331: 17719
Index 4332: 1438
Index 4333: 0
Index 4334: 0
Index 4335: 156
Index 4336: 5030
Index 4337: 440
Index 4338: 57
Index 4339: 331
Index 4340: 1485
Index 4341: 2304
Index 4342: 454
Index 4343: 5478
Index 4344: 21403
Index 4345: 766
Index 4346: 10044
Index 4347: 291
Index 4348: 237
Index 4349: 4054
Index 4350: 1930
Index 4351: 635
Index 4352: 6
Index 4353: 4753
Index 4354: 438
Index 4355: 4308
Index 4356: 1255
Index 4357: 4926
Index 4358: 5881
Index 4359: 1207
Index 4360: 11
Index 4361: 812
Index 4362: 338
Index 4363: 131
Index 4364: 14362
Index 4365: 93
Index 4366: 2902
Index 4367: 468
Index 4368: 369
Index 4369: 6238
Index 4370: 1
Index 4371: 1026
Index 4372: 507
Index 4373: 108
Index 4374: 266
Index 4375: 3977
Index 4376: 4881
Index 4377: 582
Index 4378: 2671
Index 4379: 562
Index 4380: 10587
Index 4381: 0
Index 4382: 2065
Index 4383: 9287
Index 4384: 3
Index 4385: 254
Index 4386: 697
Index 4387: 6930
Index 4388: 595
Index 4389: 127
Index 4390: 172
Index 4391: 5067
Index 4392: 181
Index 4393: 1191
Index 4394: 9368
Index 4395: 3266
Index 4396: 45
Index 4397: 1214
Index 4398: 8123
Index 4399: 63
Index 4400: 5842
Index 4401: 899
Index 4402: 4278
Index 4403: 23
Index 4404: 14793
Index 4405: 731
Index 4406: 5944
Index 4407: 82
Index 4408: 886
Index 4409: 2267
Index 4410: 318
Index 4411: 1439
Index 4412: 1471
Index 4413: 51
Index 4414: 12689
Index 4415: 613
Index 4416: 6001
Index 4417: 3459
Index 4418: 89
Index 4419: 185
Index 4420: 4719
Index 4421: 39
Index 4422: 192
Index 4423: 951
Index 4424: 10
Index 4425: 4
Index 4426: 13
Index 4427: 2507
Index 4428: 8714
Index 4429: 194
Index 4430: 12
Index 4431: 1730
Index 4432: 11616
Index 4433: 919
Index 4434: 1650
Index 4435: 1115
Index 4436: 0
Index 4437: 7497
Index 4438: 758
Index 4439: 763
Index 4440: 311
Index 4441: 569
Index 4442: 267
Index 4443: 1110
Index 4444: 7
Index 4445: 382
Index 4446: 17338
Index 4447: 2
Index 4448: 53516
Index 4449: 658
Index 4450: 1164
Index 4451: 16619
Index 4452: 13784
Index 4453: 8541
Index 4454: 8
Index 4455: 455
Index 4456: 8565
Index 4457: 218
Index 4458: 2894
Index 4459: 0
Index 4460: 1180
Index 4461: 1798
Index 4462: 18435
Index 4463: 6130
Index 4464: 442
Index 4465: 98
Index 4466: 3421
Index 4467: 5537
Index 4468: 317
Index 4469: 356
Index 4470: 2900
Index 4471: 2365
Index 4472: 3262
Index 4473: 4874
Index 4474: 2238
Index 4475: 4019
Index 4476: 97
Index 4477: 4668
Index 4478: 11539
Index 4479: 9
Index 4480: 1197
Index 4481: 634
Index 4482: 1457
Index 4483: 2930
Index 4484: 652
Index 4485: 2
Index 4486: 48
Index 4487: 562
Index 4488: 1699
Index 4489: 38
Index 4490: 1340
Index 4491: 4881
Index 4492: 98
Index 4493: 2519
Index 4494: 373
Index 4495: 5008
Index 4496: 489
Index 4497: 713
Index 4498: 2
Index 4499: 9833
Index 4500: 5390
Index 4501: 5117
Index 4502: 25492
Index 4503: 4238
Index 4504: 4483
Index 4505: 1554
Index 4506: 1
Index 4507: 232
Index 4508: 84
Index 4509: 3
Index 4510: 3858
Index 4511: 2134
Index 4512: 5375
Index 4513: 0
Index 4514: 0
Index 4515: 59
Index 4516: 126
Index 4517: 2369
Index 4518: 2
Index 4519: 1284
Index 4520: 1080
Index 4521: 587
Index 4522: 93
Index 4523: 591
Index 4524: 964
Index 4525: 70
Index 4526: 87
Index 4527: 491
Index 4528: 0
Index 4529: 0
Index 4530: 750
Index 4531: 19
Index 4532: 6139
Index 4533: 300
Index 4534: 2
Index 4535: 498
Index 4536: 6803
Index 4537: 6729
Index 4538: 1918
Index 4539: 5
Index 4540: 1592
Index 4541: 0
Index 4542: 21154
Index 4543: 154
Index 4544: 2137
Index 4545: 51
Index 4546: 1976
