Codebook Index Counts:
Index 3221: 1904
Index 3222: 1217
Index 3223: 24636
Index 3224: 8
Index 3225: 7
Index 3226: 2681
Index 3227: 206
Index 3228: 77
Index 3229: 551
Index 3230: 3467
Index 3231: 653
Index 3232: 109
Index 3233: 2364
Index 3234: 38
Index 3235: 1852
Index 3236: 4
Index 3237: 389
Index 3238: 14481
Index 3239: 1729
Index 3240: 4733
Index 3241: 119
Index 3242: 4895
Index 3244: 784
Index 3245: 215
Index 3246: 8189
Index 3247: 890
Index 3248: 246
Index 3249: 978
Index 3250: 6006
Index 3251: 617
Index 3252: 7098
Index 3253: 11198
Index 3254: 23392
Index 3255: 15
Index 3256: 9985
Index 3257: 789
Index 3258: 10748
Index 3259: 747
Index 3260: 1391
Index 3261: 7713
Index 3262: 54
Index 3263: 58436
Index 3265: 5
Index 3266: 1076
Index 3267: 206
Index 3268: 8
Index 3269: 271
Index 3270: 64
Index 3272: 789
Index 3273: 1858
Index 3274: 2927
Index 3275: 389
Index 3276: 207
Index 3277: 3553
Index 3278: 4921
Index 3279: 16768
Index 3280: 20
Index 3281: 4541
Index 3282: 12763
Index 3283: 4198
Index 3284: 10
Index 3285: 1474
Index 3286: 27496
Index 3287: 1
Index 3288: 428
Index 3289: 2
Index 3290: 1430
Index 3291: 47
Index 3292: 537
Index 3293: 24297
Index 3294: 529
Index 3295: 7844
Index 3296: 256
Index 3297: 973
Index 3298: 324
Index 3299: 354
Index 3300: 4327
Index 3303: 28
Index 3304: 5267
Index 3305: 398
Index 3306: 100
Index 3307: 594
Index 3308: 6202
Index 3309: 2060
Index 3310: 4472
Index 3311: 118
Index 3312: 770
Index 3313: 7873
Index 3314: 59
Index 3315: 56306
Index 3316: 2218
Index 3317: 155
Index 3318: 34
Index 3320: 658
Index 3321: 8034
Index 3322: 2089
Index 3323: 58
Index 3324: 61
Index 3325: 34
Index 3326: 29
Index 3327: 22
Index 3328: 482
Index 3329: 802
Index 3331: 2848
Index 3332: 5171
Index 3333: 1548
Index 3334: 4343
Index 3335: 9
Index 3336: 21252
Index 3340: 2
Index 3341: 30
Index 3342: 5068
Index 3343: 1106
Index 3344: 5
Index 3345: 437
Index 3346: 18994
Index 3347: 16459
Index 3348: 4550
Index 3349: 1247
Index 3350: 1149
Index 3351: 15
Index 3352: 791
Index 3353: 7
Index 3354: 5765
Index 3355: 126
Index 3356: 2114
Index 3357: 1821
Index 3358: 821
Index 3359: 8995
Index 3360: 65748
Index 3361: 683
Index 3362: 917
Index 3363: 1309
Index 3364: 1585
Index 3365: 15
Index 3366: 434
Index 3367: 2424
Index 3368: 6715
Index 3369: 24
Index 3370: 2
Index 3371: 440
Index 3372: 7250
Index 3373: 2332
Index 3374: 3
Index 3375: 943
Index 3376: 13145
Index 3377: 508
Index 3378: 146
Index 3379: 149
Index 3380: 12304
Index 3381: 588
Index 3382: 9963
Index 3383: 490
Index 3384: 5411
Index 3385: 1340
Index 3386: 57
Index 3387: 38
Index 3388: 17383
Index 3389: 1073
Index 3390: 311
Index 3391: 1
Index 3392: 149
Index 3393: 480
Index 3394: 18468
Index 3395: 44666
Index 3396: 682
Index 3397: 7486
Index 3398: 1
Index 3399: 28826
Index 3400: 760
Index 3401: 339
Index 3402: 3808
Index 3403: 29
Index 3404: 6672
Index 3405: 8203
Index 3406: 2389
Index 3407: 23
Index 3408: 8067
Index 3409: 507
Index 3410: 226
Index 3411: 56
Index 3412: 4667
Index 3413: 149
Index 3414: 25081
Index 3415: 1353
Index 3416: 53
Index 3417: 39
Index 3419: 123
Index 3420: 2212
Index 3421: 14276
Index 3422: 739
Index 3423: 4675
Index 3424: 1332
Index 3425: 12017
Index 3426: 14
Index 3427: 1773
Index 3429: 2901
Index 3430: 4055
Index 3431: 44
Index 3432: 44
Index 3433: 544
Index 3434: 37585
Index 3435: 1
Index 3436: 13
Index 3437: 3351
Index 3438: 3249
Index 3439: 997
Index 3440: 4
Index 3441: 10998
Index 3442: 1202
Index 3443: 1
Index 3445: 8669
Index 3446: 303
Index 3447: 1721
Index 3448: 5019
Index 3449: 10769
Index 3450: 7282
Index 3451: 98
Index 3452: 1507
Index 3453: 720
Index 3454: 103
Index 3456: 20134
Index 3457: 7441
Index 3458: 1726
Index 3459: 20
Index 3460: 374
Index 3461: 705
Index 3462: 206
Index 3463: 7858
Index 3464: 12
Index 3465: 353
Index 3466: 2468
Index 3467: 169
Index 3469: 57
Index 3470: 447
Index 3471: 1
Index 3472: 1215
Index 3473: 6833
Index 3474: 815
Index 3475: 970
Index 3476: 1326
Index 3477: 6611
Index 3478: 3990
Index 3479: 1961
Index 3480: 573
Index 3481: 1218
Index 3482: 5255
Index 3484: 7557
Index 3485: 25
Index 3486: 5025
Index 3487: 6928
Index 3488: 2515
Index 3489: 3
Index 3490: 201
Index 3491: 27
Index 3492: 1234
Index 3493: 1067
Index 3494: 489
Index 3495: 362
Index 3496: 3786
Index 3497: 19244
Index 3498: 1
Index 3499: 252
Index 3501: 11
Index 3502: 13921
Index 3503: 729
Index 3504: 507
Index 3505: 40
Index 3506: 12787
Index 3507: 1169
Index 3508: 1570
Index 3509: 3134
Index 3510: 1613
Index 3511: 43
Index 3512: 8316
Index 3513: 12
Index 3514: 4666
Index 3515: 329
Index 3516: 487
Index 3517: 585
Index 3518: 1640
Index 3519: 5682
Index 3520: 2738
Index 3521: 7577
Index 3522: 4302
Index 3523: 1
Index 3524: 31662
Index 3525: 1
Index 3526: 572
Index 3527: 4491
Index 3528: 168
Index 3529: 1506
Index 3530: 3408
Index 3531: 2434
Index 3532: 16626
Index 3533: 7432
Index 3534: 5891
Index 3535: 6558
Index 3536: 1075
Index 3537: 2
Index 3538: 8435
Index 3539: 285
Index 3540: 10648
Index 3541: 1
Index 3542: 5043
Index 3543: 62
Index 3544: 1004
Index 3545: 4365
Index 3546: 9
Index 3547: 752
Index 3548: 38
Index 3549: 24232
Index 3550: 109
Index 3551: 66
Index 3552: 59
Index 3553: 401
Index 3554: 10175
Index 3555: 820
Index 3556: 6845
Index 3557: 1
Index 3558: 3241
Index 3559: 3
Index 3560: 37
Index 3561: 9749
Index 3562: 427
Index 3563: 201
Index 3564: 187
Index 3565: 1769
Index 3566: 158
Index 3567: 775
Index 3568: 179
Index 3569: 9
Index 3570: 2100
Index 3571: 382
Index 3572: 2007
Index 3573: 742
Index 3574: 11
Index 3575: 19
Index 3576: 1044
Index 3577: 4
Index 3578: 4247
Index 3579: 413
Index 3580: 3439
Index 3581: 283
Index 3582: 106
Index 3583: 6
Index 3584: 21185
Index 3585: 1480
Index 3586: 950
Index 3587: 23333
Index 3589: 2987
Index 3590: 934
Index 3591: 354
Index 3592: 21627
Index 3593: 484
Index 3595: 14271
Index 3596: 23880
Index 3597: 2881
Index 3598: 4444
Index 3599: 11089
Index 3600: 3757
Index 3601: 8765
Index 3602: 112
Index 3603: 17095
Index 3604: 2929
Index 3605: 6521
Index 3606: 5962
Index 3607: 44412
Index 3608: 27
Index 3609: 37875
Index 3610: 1241
Index 3611: 72
Index 3612: 3410
Index 3613: 27401
Index 3614: 57
Index 3615: 3473
Index 3616: 469
Index 3617: 32260
Index 3618: 28
Index 3619: 36
Index 3620: 3930
Index 3621: 3463
Index 3622: 56
Index 3623: 97
Index 3624: 854
Index 3625: 6738
Index 3626: 2675
Index 3627: 94
Index 3628: 4099
Index 3629: 2327
Index 3630: 819
Index 3631: 513
Index 3632: 327
Index 3633: 843
Index 3634: 99152
Index 3635: 34
Index 3636: 4362
Index 3637: 1
Index 3639: 215
Index 3640: 194
Index 3641: 83
Index 3642: 10508
Index 3643: 362
Index 3644: 1340
Index 3645: 12106
Index 3646: 7779
Index 3648: 4640
Index 3649: 333
Index 3650: 3185
Index 3651: 131
Index 3652: 3509
Index 3653: 4855
Index 3654: 16860
Index 3655: 86
Index 3656: 1185
Index 3657: 11232
Index 3658: 1470
Index 3659: 1330
Index 3660: 4651
Index 3661: 1
Index 3662: 17
Index 3663: 4
Index 3664: 13714
Index 3666: 1
Index 3667: 644
Index 3668: 11748
Index 3669: 48
Index 3670: 5207
Index 3671: 13545
Index 3672: 16941
Index 3673: 2422
Index 3674: 2897
Index 3675: 16045
Index 3676: 25
Index 3677: 696
Index 3678: 7840
Index 3679: 10580
Index 3680: 1639
Index 3681: 676
Index 3682: 571
Index 3683: 40978
Index 3685: 38
Index 3687: 498
Index 3688: 1967
Index 3690: 1090
Index 3691: 1612
Index 3692: 16183
Index 3693: 210
Index 3694: 1521
Index 3695: 345
Index 3696: 336
Index 3697: 23104
Index 3698: 44
Index 3699: 80
Index 3700: 2059
Index 3704: 269
Index 3705: 4396
Index 3706: 114
Index 3707: 383
Index 3708: 3641
Index 3709: 1771
Index 3710: 2184
Index 3711: 601
Index 3712: 10400
Index 3713: 258
Index 3714: 45
Index 3715: 2
Index 3717: 8955
Index 3718: 3350
Index 3719: 425
Index 3722: 9602
Index 3723: 2519
Index 3724: 1042
Index 3725: 26908
Index 3726: 2
Index 3727: 14
Index 3728: 16125
Index 3729: 34
Index 3730: 12009
Index 3731: 6752
Index 3732: 2934
Index 3733: 3473
Index 3734: 222
Index 3735: 1275
Index 3736: 4815
Index 3737: 125
Index 3738: 1971
Index 3739: 544
Index 3740: 1
Index 3741: 9876
Index 3742: 2549
Index 3743: 8443
Index 3744: 3119
Index 3745: 190
Index 3746: 517
Index 3747: 1204
Index 3748: 189
Index 3749: 17115
Index 3750: 15
Index 3751: 9208
Index 3752: 479
Index 3753: 4728
Index 3754: 6194
Index 3755: 15691
Index 3756: 43
Index 3757: 776
Index 3758: 14
Index 3759: 969
Index 3760: 14834
Index 3761: 195
Index 3762: 1014
Index 3763: 2291
Index 3764: 3246
Index 3765: 69
Index 3766: 1032
Index 3767: 1300
Index 3768: 5941
Index 3769: 1839
Index 3771: 12094
Index 3772: 4
Index 3773: 369
Index 3775: 13
Index 3776: 952
Index 3778: 183
Index 3779: 6314
Index 3780: 30
Index 3781: 2598
Index 3782: 423
Index 3783: 23736
Index 3785: 7813
Index 3786: 93
Index 3787: 65
Index 3788: 148
Index 3789: 165
Index 3790: 1346
Index 3791: 8862
Index 3792: 1375
Index 3793: 18791
Index 3795: 25
Index 3796: 2736
Index 3797: 2985
Index 3798: 484
Index 3799: 2
Index 3800: 69
Index 3801: 7645
Index 3802: 48
Index 3803: 173
Index 3804: 1824
Index 3807: 2921
Index 3808: 1114
Index 3809: 320
Index 3811: 2282
Index 3812: 1106
Index 3813: 59
Index 3814: 28
Index 3815: 789
Index 3816: 5831
Index 3817: 844
Index 3818: 489
Index 3819: 891
Index 3820: 1270
Index 3821: 2723
Index 3822: 158
Index 3823: 123
Index 3825: 1843
Index 3826: 7978
Index 3827: 2785
Index 3828: 1416
Index 3829: 1237
Index 3830: 2788
Index 3832: 2
Index 3833: 7585
Index 3835: 1388
Index 3836: 864
Index 3837: 6529
Index 3838: 1
Index 3839: 10
Index 3840: 138
Index 3841: 1305
Index 3842: 523
Index 3843: 95
Index 3844: 12735
Index 3845: 68
Index 3846: 46
Index 3847: 14978
Index 3848: 592
Index 3849: 3296
Index 3850: 1064
Index 3851: 203
Index 3852: 174
Index 3853: 4643
Index 3854: 3927
Index 3855: 182
Index 3856: 1
Index 3857: 2233
Index 3858: 161
Index 3859: 980
Index 3860: 210
Index 3861: 342
Index 3862: 1303
Index 3863: 5813
Index 3864: 20
Index 3865: 992
Index 3866: 11772
Index 3868: 37
Index 3869: 21604
Index 3870: 74
Index 3871: 1417
Index 3872: 1097
Index 3873: 1591
Index 3874: 9279
Index 3876: 3324
Index 3877: 553
Index 3878: 220
Index 3879: 363
Index 3880: 5391
Index 3881: 373
Index 3882: 948
Index 3883: 666
Index 3884: 2
Index 3885: 3
Index 3886: 4447
Index 3887: 3190
Index 3888: 1249
Index 3889: 4158
Index 3890: 4038
Index 3891: 8467
Index 3892: 1188
Index 3893: 795
Index 3894: 336
Index 3895: 67
Index 3896: 2999
Index 3897: 570
Index 3898: 1508
Index 3899: 7329
Index 3900: 7750
Index 3901: 9307
Index 3902: 309
Index 3903: 2877
Index 3904: 9396
Index 3905: 2384
Index 3906: 675
Index 3907: 3151
Index 3908: 2860
Index 3909: 183
Index 3910: 335
Index 3911: 210
Index 3912: 1881
Index 3913: 81
Index 3914: 1417
Index 3915: 2
Index 3916: 890
Index 3917: 21
Index 3918: 940
Index 3919: 1362
Index 3920: 2555
Index 3922: 2137
Index 3923: 2
Index 3924: 480
Index 3925: 12
Index 3926: 2435
Index 3927: 3168
Index 3928: 4352
Index 3930: 47
Index 3932: 31
Index 3933: 1149
Index 3934: 1133
Index 3935: 1100
Index 3936: 17830
Index 3937: 210
Index 3938: 33722
Index 3939: 462
Index 3940: 871
Index 3941: 14837
Index 3942: 6064
Index 3943: 12465
Index 3944: 864
Index 3945: 531
Index 3946: 12692
Index 3947: 1233
Index 3948: 125
Index 3949: 89
Index 3950: 2443
Index 3951: 11
Index 3952: 56
Index 3954: 235
Index 3955: 8762
Index 3956: 24
Index 3957: 1
Index 3958: 1594
Index 3959: 11267
Index 3960: 3166
Index 3961: 1
Index 3962: 10960
Index 3963: 40
Index 3964: 120
Index 3965: 1538
Index 3966: 234
Index 3967: 4719
Index 3968: 6836
Index 3969: 13692
Index 3970: 3044
Index 3971: 7525
Index 3974: 15
Index 3975: 79
Index 3976: 5550
Index 3977: 5256
Index 3978: 209
Index 3979: 393
Index 3981: 3
Index 3982: 776
Index 3983: 3466
Index 3984: 628
Index 3985: 3645
Index 3986: 11
Index 3987: 2001
Index 3988: 6547
Index 3989: 2494
Index 3990: 1405
Index 3991: 3611
Index 3992: 80
Index 3993: 27
Index 3994: 2804
Index 3995: 17297
Index 3996: 9443
Index 3997: 1
Index 3998: 2371
Index 3999: 43
Index 4000: 47
Index 4001: 117
Index 4002: 14701
Index 4003: 117
Index 4004: 17334
Index 4005: 982
Index 4006: 2011
Index 4007: 3416
Index 4008: 1954
Index 4009: 20112
Index 4010: 9269
Index 4011: 41
Index 4012: 534
Index 4013: 1684
Index 4014: 227
Index 4015: 9039
Index 4016: 53
Index 4017: 16
Index 4018: 9397
Index 4019: 2256
Index 4020: 47
Index 4021: 330
Index 4022: 719
Index 4023: 337
Index 4024: 4633
Index 4025: 18588
Index 4026: 19347
Index 4027: 4749
Index 4028: 348
Index 4029: 17032
Index 4030: 10834
Index 4031: 300
Index 4032: 8622
Index 4033: 1533
Index 4034: 329
Index 4035: 5910
Index 4036: 507
Index 4037: 1542
Index 4038: 43
Index 4039: 937
Index 4040: 34380
Index 4041: 115
Index 4042: 1628
Index 4043: 2577
Index 4044: 431
Index 4045: 1311
Index 4046: 1357
Index 4047: 2934
Index 4048: 951
Index 4049: 15980
Index 4050: 224
Index 4051: 3737
Index 4052: 41
Index 4054: 1622
Index 4055: 758
Index 4056: 129
Index 4057: 286
Index 4058: 475
Index 4059: 11451
Index 4060: 13345
Index 4061: 1148
Index 4062: 9690
Index 4063: 125
Index 4064: 9020
Index 4065: 30669
Index 4068: 12
Index 4069: 31333
Index 4070: 8
Index 4071: 8036
Index 4073: 176
Index 4074: 783
Index 4075: 182
Index 4076: 5990
Index 4077: 710
Index 4078: 17883
Index 4079: 7609
Index 4080: 5
Index 4081: 2363
Index 4082: 400
Index 4083: 1
Index 4084: 86
Index 4085: 2070
Index 4086: 1988
Index 4088: 113
Index 4089: 3
Index 4090: 82
Index 4091: 225
Index 4092: 17118
Index 4093: 105
Index 4094: 7187
Index 4095: 2007
Index 4096: 3495
Index 4097: 129
Index 4098: 67
Index 4100: 1110
Index 4101: 127
Index 4102: 3538
Index 4103: 851
Index 4104: 244
Index 4105: 946
Index 4106: 770
Index 4107: 574
Index 4108: 400
Index 4109: 1869
Index 4111: 40
Index 4112: 7053
Index 4113: 4502
Index 4114: 4957
Index 4115: 1832
Index 4116: 23
Index 4117: 252
Index 4118: 799
Index 4119: 1214
Index 4120: 78
Index 4121: 31284
Index 4122: 646
Index 4123: 29
Index 4124: 778
Index 4125: 10335
Index 4126: 819
Index 4127: 281
Index 4128: 49
Index 4129: 2153
Index 4130: 567
Index 4131: 37
Index 4133: 2344
Index 4134: 8606
Index 4135: 835
Index 4136: 52
Index 4137: 2
Index 4138: 1344
Index 4139: 477
Index 4140: 8393
Index 4141: 7
Index 4143: 16709
Index 4144: 840
Index 4145: 21295
Index 4146: 770
Index 4147: 435
Index 4148: 6185
Index 4149: 5095
Index 4150: 54
Index 4151: 1822
Index 4152: 702
Index 4153: 303
Index 4154: 1213
Index 4155: 196
Index 4156: 183
Index 4157: 18
Index 4158: 46317
Index 4159: 1217
Index 4160: 1
Index 4161: 923
Index 4162: 298
Index 4163: 10128
Index 4165: 34
Index 4166: 26185
Index 4167: 50429
Index 4168: 96
Index 4169: 52256
Index 4170: 563
Index 4171: 3200
Index 4172: 35
Index 4173: 24106
Index 4174: 12279
Index 4175: 415
Index 4176: 1095
Index 4178: 483
Index 4179: 11
Index 4180: 1764
Index 4181: 177
Index 4182: 88
Index 4183: 2868
Index 4184: 18497
Index 4185: 7724
Index 4186: 185
Index 4187: 480
Index 4190: 899
Index 4191: 1119
Index 4193: 1162
Index 4194: 1543
Index 4195: 121
Index 4196: 1
Index 4197: 4
Index 4199: 41
Index 4200: 9589
Index 4201: 6278
Index 4202: 51582
Index 4203: 14854
Index 4204: 90
Index 4205: 66
Index 4206: 10
Index 4207: 737
Index 4208: 1355
Index 4209: 1646
Index 4210: 319
Index 4211: 1169
Index 4212: 2462
Index 4213: 96
Index 4214: 2848
Index 4215: 3212
Index 4216: 1182
Index 4217: 241
Index 4218: 5734
Index 4219: 532
Index 4220: 1
Index 4221: 501
Index 4222: 909
Index 4223: 12637
Index 4224: 470
Index 4225: 4074
Index 4226: 233
Index 4227: 489
Index 4228: 17315
Index 4229: 3490
Index 4230: 34
Index 4231: 7207
Index 4232: 2535
Index 4233: 426
Index 4234: 15699
Index 4235: 2925
Index 4236: 517
Index 4237: 3537
Index 4238: 2840
Index 4239: 77
Index 4240: 545
Index 4241: 1303
Index 4242: 1553
Index 4243: 2609
Index 4244: 159
Index 4245: 6928
Index 4246: 65
Index 4247: 107
Index 4248: 25
Index 4249: 17
Index 4250: 29
Index 4251: 368
Index 4252: 1148
Index 4253: 1803
Index 4254: 13
Index 4256: 2667
Index 4257: 2231
Index 4258: 34
Index 4259: 3123
Index 4260: 11575
Index 4261: 6163
Index 4262: 8463
Index 4263: 15153
Index 4264: 8824
Index 4265: 16561
Index 4266: 1222
Index 4267: 1093
Index 4268: 3183
Index 4269: 1224
Index 4270: 18
Index 4271: 2312
Index 4272: 1624
Index 4273: 35378
Index 4275: 4004
Index 4276: 9473
Index 4277: 2600
Index 4278: 255
Index 4279: 2420
Index 4280: 895
Index 4281: 9016
Index 4282: 3338
Index 4283: 12335
Index 4284: 466
Index 4285: 5588
Index 4286: 786
Index 4287: 6
Index 4288: 501
Index 4289: 3084
Index 4290: 22019
Index 4291: 8170
Index 4292: 113
Index 4294: 6042
Index 4295: 500
Index 4296: 804
Index 4298: 7160
Index 4299: 3890
Index 4300: 3050
Index 4301: 180
Index 4302: 5
Index 4303: 228
Index 4304: 2
Index 4305: 98
Index 4306: 3919
Index 4307: 36
Index 4308: 1
Index 4309: 821
Index 4311: 9643
Index 4313: 1502
Index 4314: 2561
Index 4315: 575
Index 4316: 1352
Index 4317: 3
Index 4318: 2995
Index 4319: 4578
Index 4320: 192
Index 4321: 1202
Index 4322: 395
Index 4323: 3671
Index 4325: 45
Index 4326: 3290
Index 4327: 2572
Index 4329: 5
Index 4330: 3098
Index 4331: 23455
Index 4332: 1877
Index 4335: 211
Index 4336: 6706
Index 4337: 582
Index 4338: 75
Index 4339: 434
Index 4340: 2012
Index 4341: 3050
Index 4342: 613
Index 4343: 7284
Index 4344: 28478
Index 4345: 1039
Index 4346: 13282
Index 4347: 376
Index 4348: 323
Index 4349: 5357
Index 4350: 2573
Index 4351: 838
Index 4352: 6
Index 4353: 6280
Index 4354: 587
Index 4355: 5665
Index 4356: 1691
Index 4357: 6528
Index 4358: 7875
Index 4359: 1604
Index 4360: 14
Index 4361: 1056
Index 4362: 468
Index 4363: 182
Index 4364: 18954
Index 4365: 123
Index 4366: 3852
Index 4367: 635
Index 4368: 479
Index 4369: 8277
Index 4370: 1
Index 4371: 1381
Index 4372: 664
Index 4373: 147
Index 4374: 362
Index 4375: 5275
Index 4376: 6543
Index 4377: 807
Index 4378: 3572
Index 4379: 760
Index 4380: 13918
Index 4382: 2804
Index 4383: 12446
Index 4384: 4
Index 4385: 353
Index 4386: 914
Index 4387: 9836
Index 4388: 813
Index 4389: 164
Index 4390: 251
Index 4391: 6971
Index 4392: 248
Index 4393: 1576
Index 4394: 12541
Index 4395: 4317
Index 4396: 56
Index 4397: 1620
Index 4398: 10852
Index 4399: 75
Index 4400: 7707
Index 4401: 1203
Index 4402: 5621
Index 4403: 27
Index 4404: 19408
Index 4405: 959
Index 4406: 7952
Index 4407: 107
Index 4408: 1195
Index 4409: 3014
Index 4410: 440
Index 4411: 1897
Index 4412: 1984
Index 4413: 66
Index 4414: 17011
Index 4415: 873
Index 4416: 7949
Index 4417: 4630
Index 4418: 127
Index 4419: 269
Index 4420: 6310
Index 4421: 53
Index 4422: 266
Index 4423: 1267
Index 4424: 11
Index 4425: 5
Index 4426: 15
Index 4427: 3380
Index 4428: 11591
Index 4429: 266
Index 4430: 15
Index 4431: 2273
Index 4432: 15405
Index 4433: 1252
Index 4434: 2202
Index 4435: 1509
Index 4437: 9951
Index 4438: 1008
Index 4439: 1009
Index 4440: 417
Index 4441: 743
Index 4442: 368
Index 4443: 1472
Index 4444: 8
Index 4445: 493
Index 4446: 22958
Index 4447: 5
Index 4448: 70684
Index 4449: 909
Index 4450: 1531
Index 4451: 22106
Index 4452: 18565
Index 4453: 11404
Index 4454: 10
Index 4455: 613
Index 4456: 11386
Index 4457: 293
Index 4458: 3887
Index 4460: 1559
Index 4461: 2388
Index 4462: 24479
Index 4463: 8264
Index 4464: 587
Index 4465: 144
Index 4466: 4579
Index 4467: 7259
Index 4468: 435
Index 4469: 448
Index 4470: 3947
Index 4471: 3232
Index 4472: 4318
Index 4473: 6591
Index 4474: 2998
Index 4475: 5306
Index 4476: 131
Index 4477: 6225
Index 4478: 15369
Index 4479: 12
Index 4480: 1588
Index 4481: 837
Index 4482: 1958
Index 4483: 3843
Index 4484: 851
Index 4485: 2
Index 4486: 60
Index 4487: 778
Index 4488: 2251
Index 4489: 48
Index 4490: 1764
Index 4491: 6413
Index 4492: 144
Index 4493: 3326
Index 4494: 518
Index 4495: 6665
Index 4496: 654
Index 4497: 977
Index 4498: 3
Index 4499: 13008
Index 4500: 7288
Index 4501: 6725
Index 4502: 33681
Index 4503: 5638
Index 4504: 5888
Index 4505: 2139
Index 4506: 1
Index 4507: 314
Index 4508: 99
Index 4509: 4
Index 4510: 5178
Index 4511: 2845
Index 4512: 7142
Index 4515: 85
Index 4516: 162
Index 4517: 3184
Index 4518: 3
Index 4519: 1758
Index 4520: 1444
Index 4521: 812
Index 4522: 122
Index 4523: 784
Index 4524: 1299
Index 4525: 90
Index 4526: 123
Index 4527: 638
Index 4530: 1035
Index 4531: 31
Index 4532: 8149
Index 4533: 420
Index 4534: 2
Index 4535: 672
Index 4536: 8931
Index 4537: 8891
Index 4538: 2620
Index 4539: 6
Index 4540: 2128
Index 4542: 28390
Index 4543: 190
Index 4544: 2902
Index 4545: 76
Index 4546: 2656
Index 4547: 4461
Index 4548: 5063
Index 4549: 13438
Index 4550: 9398
Index 4551: 3151
Index 4552: 1245
Index 4553: 590
Index 4554: 4229
Index 4555: 116
Index 4556: 4628
Index 4557: 894
Index 4558: 2453
Index 4559: 87
Index 4561: 113
Index 4562: 402
Index 4563: 443
Index 4564: 101
Index 4565: 476
Index 4566: 8619
Index 4568: 14942
Index 4569: 1228
Index 4570: 4274
Index 4571: 575
Index 4572: 490
Index 4573: 14940
Index 4574: 2033
Index 4575: 20426
Index 4576: 3
Index 4577: 314
Index 4578: 6543
Index 4579: 69
Index 4580: 29
Index 4581: 1289
Index 4583: 9191
Index 4585: 1429
Index 4586: 13879
Index 4588: 14
Index 4589: 1224
Index 4590: 1152
Index 4591: 41147
Index 4592: 1562
Index 4593: 10563
Index 4594: 7720
Index 4595: 1739
Index 4596: 34
Index 4597: 15870
Index 4598: 429
Index 4599: 313
Index 4600: 20322
Index 4601: 3403
Index 4602: 1766
Index 4603: 2151
Index 4604: 10460
Index 4605: 38
Index 4606: 5132
Index 4607: 12125
Index 4608: 46
Index 4609: 4
Index 4610: 168
Index 4611: 18
Index 4612: 3860
Index 4613: 117
Index 4614: 130
Index 4615: 6
Index 4616: 3362
Index 4617: 2119
Index 4618: 845
Index 4619: 910
Index 4620: 3288
Index 4621: 134
Index 4622: 1981
Index 4623: 341
Index 4624: 8482
Index 4626: 336
Index 4627: 4016
Index 4628: 5329
Index 4629: 9
Index 4630: 520
Index 4631: 593
Index 4632: 14516
Index 4633: 13
Index 4634: 221
Index 4635: 4777
Index 4636: 34
Index 4637: 10317
Index 4639: 17766
Index 4640: 625
Index 4641: 3532
Index 4642: 3765
Index 4643: 16
Index 4644: 4063
Index 4645: 5168
Index 4646: 812
Index 4647: 55
Index 4648: 12
Index 4649: 20721
Index 4650: 65
Index 4651: 1746
Index 4652: 1109
Index 4653: 371
Index 4654: 887
Index 4655: 87
Index 4656: 8371
Index 4657: 10205
Index 4658: 1
Index 4659: 53
Index 4660: 641
Index 4661: 6102
Index 4662: 7393
Index 4663: 712
Index 4664: 463
Index 4665: 7908
Index 4666: 357
Index 4668: 935
Index 4669: 1653
Index 4670: 562
Index 4671: 4176
Index 4672: 9697
Index 4673: 139
Index 4674: 37801
Index 4675: 488
Index 4676: 62
Index 4677: 1647
Index 4678: 1563
Index 4679: 98
Index 4680: 262
Index 4681: 1182
Index 4682: 29
Index 4683: 72687
Index 4684: 329
Index 4685: 9052
Index 4686: 50
Index 4687: 7341
Index 4688: 1536
Index 4689: 493
Index 4690: 9660
Index 4691: 1322
Index 4692: 709
Index 4693: 641
Index 4694: 86
Index 4695: 1923
Index 4696: 14659
Index 4698: 8706
Index 4699: 2001
Index 4700: 178
Index 4701: 6972
Index 4702: 103
Index 4703: 11504
Index 4704: 391
Index 4705: 1151
Index 4706: 10155
Index 4707: 415
Index 4708: 75
Index 4709: 4973
Index 4710: 2856
Index 4711: 1134
Index 4712: 13431
Index 4713: 151
Index 4714: 272
Index 4715: 606
Index 4716: 2
Index 4717: 91809
Index 4718: 38
Index 4719: 76
Index 4720: 6898
Index 4721: 5243
Index 4722: 278
Index 4723: 86
Index 4724: 4577
Index 4725: 5302
Index 4726: 220
Index 4727: 95
Index 4728: 23
Index 4729: 29027
Index 4730: 1195
Index 4731: 301
Index 4732: 134
Index 4733: 2893
Index 4734: 6860
Index 4735: 107
Index 4736: 171
Index 4737: 4533
Index 4738: 8703
Index 4739: 1497
Index 4740: 888
Index 4741: 488
Index 4742: 1859
Index 4743: 60
Index 4745: 3278
Index 4746: 13954
Index 4747: 1253
Index 4748: 911
Index 4750: 8135
Index 4751: 7
Index 4752: 4817
Index 4753: 51
Index 4754: 44348
Index 4755: 6
Index 4756: 72
Index 4757: 1601
Index 4758: 76
Index 4759: 10392
Index 4760: 33226
Index 4761: 7800
Index 4762: 7420
Index 4763: 7
Index 4764: 226
Index 4765: 29308
Index 4766: 3305
Index 4767: 120
Index 4768: 7663
Index 4769: 351
Index 4770: 216
Index 4771: 15892
Index 4772: 1871
Index 4773: 4647
Index 4774: 189
Index 4775: 54
Index 4776: 244
Index 4777: 1387
Index 4778: 1081
Index 4779: 1169
Index 4780: 6013
Index 4781: 72
Index 4782: 3358
Index 4783: 1790
Index 4784: 4820
